,title,brand,model,price,rating,review_num,operating_system,battery_life,screen_size,dimensions,Hard_Drive_Capacity,Processor Type,Processor Speed,RAM Memory
1168,"Refurbished Dell XPS 15 9550 15.6-inch 4K UHD TouchScreen Laptop - 6th Gen Intel Quad-Core i7-6700HQ Up to 3.5GHz, 8GB DDR4 Memory, 512GB SSD, GTX 960M with 2GB graphics memory, Windows 10 Pro",Dell,,1100.00,0,0,Windows,,"15.6\""",,512 GB,,,"8 GB, 2 GB"
1169,Lenovo 81MB0004US 300e Chromebook 2nd Gen 11.6 in. Touchscreen Chromebook,Lenovo,,318.20,0,0,Chrome OS,,"11.6\""",,,,1.10 GHz,4 GB
1170,"REFURBISHED - EliteBook Revolve 810 G2 Tablet PC - 11.6"" - Intel - Core i5 i5-42",HP,,749.95,0,0,,,"11.6\""",,,,,
1171,"Refurbished Acer 13.3"" Intel Core i5 2.3GHz 8 GB Ram 256 GB SSD Windows 10 Home|R7-372T-582W",Acer,R7-372T-582W,749.99,0,0,Windows 10,,"13.3""",,,i5-6200U,2.30 GHz,8 GB
1172,"Microsoft Surface Go 10"" Intel Pentium Gold 8GB RAM 128GB SS + Office 365 Bundle",Microsoft,MCZ-00001+KCS-00001+QQ2-00728+QQ2-00728,749.99,0,0,WIndows 10 S,,,,,Intel Intel Pentium Gold 4415Y,,
1173,"2018 Newest Dell Lightweight Inspiron 11.6"" Touchscreen 2 in 1 Laptop PC AMD A6-9220e Processor 4GB DDR4 RAM 32GB eMMC SSD Ha",Dell,Dell Inspiron i3185 2in1,758.15,0,0,,,,,,,,
1174,"2017 premium dell inspiron 7000 13.3 2-in-1 full hd touchscreen convertible laptop, 7th intel core i5-7200u, 8gb ddr4 ram, 256gb ssd, backlit keyboard, bluetooth, hdmi, 802.11ac, windows 10-silver",Dell,,758.18,0,0,Windows,,,,,,,8 GB
1175,"REFURBISHED Hp, Elitebook Revolve 810 G2 Tablet Convertible Core I5 4310U / 1.9 Ghz Windows 7 Pro 64-Bit /",HP,,759.96,0,0,Windows,,,,,,1 Ghz,
1176,ASUS Notebook TP412UA-DB31T 14 inch Full HD Core i3-8130U 4GB DDR4 128GB SSD Windows 10 Home S Star Grey retail,Asus Computers,TP412UA-DB31T,756.61,0,0,"Windows 10 Home in S mode, Windows",10 Hour,"14""",53.00 x 39.00 x 16.00 Centimeters,128 GB,Intel Core i3,2.20 GHz,4 GB
1177,"2018 Dell Inspiron 7000 2-In-1 13.3"" FHD IPS Touchscreen LED Backlight Premium Laptop | Intel Core i5 (8th Gen) 8250U Quad-co",Dell,Dell Inspiron,768.78,0,0,Windows 7,,,12.30 x 3.70 x 11.40 Inches,500 GB,Intel Core i5,3.2 GHz,
1178,"2019 Acer Spin 5 2-in-1 Laptop Computer, 13.3"" FHD IPS Touchscreen, 8th Gen Intel Quad-Core i7-8550U Up to 4.0GHz, 8GB DDR4,",AfterShokz,MODNXA7PMN9K2C,769.00,0,0,,,,,,,,
1179,"Acer Spin 5 SP513-52N-3978 13.3"" Touchscreen 2 in 1 Notebook + Office 365 Bundle",Acer,NX.GR7AA.017+QQ2-00728,775.90,0,0,Windows 10,,,,,Intel i3-8130U,,
1180,"HP Chromebook 14-ak000 14-ak040nr 14"" Chromebook - 1366 x 768 - (Refurbished)",HP,,164.97,0,0,Chrome OS,,"14\""",,,,,
1181,"Dell Chromebook 3180 11.6"" LCD Chromebook - Intel Celeron N3060 (Refurbished)",Dell,,169.49,0,0,Chrome OS,,,,,,,
1182,"Lenovo 100e Chromebook (2nd Gen) 81QB - MT8173c 2.1 GHz - Chrome OS - 4 GB RAM - 32 GB eMMC eMMC 5.1 - 11.6"" (HD) - PowerVR GX6250 - Wi-Fi, Bluetooth.",Lenovo,,169.99,0,0,Chrome OS,,11.6 in,,32 GB,MT8173C,2.1 GHz,4 GB
1183,Refurbished Acer Chromebook Tab 10 ARM Cortex A53 4GB Ram 32GB Flash Chrome OS,Acer,D651N-K9WT,169.99,0,0,Chrome OS,,"9.7""",,,,0 GHz,4 GB
1184,"Refurbished Dell CRM3120-1667BLK 11.6 HD Chromebook (Intel Celeron, 2GB RAM, 16GB SSD, Chrome OS)",Dell,,174.23,0,0,Chrome OS,,,,16 GB,,,2 GB
1185,"Dell Chromebook 11 - 3180 Intel Celeron N3060 X2 1.6GHz 4GB 16GB 11.6"", Black (Scratch And Dent Refurbished)",Dell,,174.23,0,0,Chrome OS,10 Hours,11.6 Inches,11.90 x 8.10 x 0.80 Inches,16 GB,Intel Celeron,1.6 Gigahertz,4 Gigabytes
1186,Refurbished Lenovo ThinkPad X131e Chromebook 11.6 LED Intel Celeron Dual Core 1.50GHz Model 628323U,Lenovo,"HM77 Express, HD Graphics, 628323U",174.23,0,0,Chrome OS,8.50 Hour,"11.6""",,,Intel Celeron,1.50 GHz,4 GB
1187,"Acer 11.6"" Chromebook Intel Celeron N3060 1.60GHz 2GB Ram 16GB Flash Chrome OS (New Open Box)",Acer,C731-C388,174.23,0,0,Chrome OS,,11.6 in,,16 GB,N3060,1.60 GHz,2 GB
1188,"Dell Chromebook 11 - 3180 Intel Celeron N3060 X2 1.6GHz 2GB 16GB, Black (Certified Refurbished)",Dell,,178.23,0,0,Chrome OS,10 Hours,11.6 Inches,11.90 x 8.10 x 0.80 Inches,16 GB,Intel Celeron,1.6 Gigahertz,2 Gigabytes
1189,"Dell Chromebook 11 - 3180 Intel Celeron N3060 X2 1.6GHz 2GB 16GB 11.6"", Black (Scratch And Dent Refurbished)",Dell,,178.97,0,0,Chrome OS,10 Hours,11.6 Inches,11.90 x 8.10 x 0.80 Inches,16 GB,Intel Celeron,1.6 Gigahertz,2 Gigabytes
1190,"HP - Spectre x360 2-in-1 13.3"" Laptop - Intel Core i7 - 8GB Memory - 512GB SSD + 32GB Optane - Natural Silver, Aluminum Stamping Base",HP,13-AW0013DX,1299.00,0,0,Windows 10,,,,512 GB,Intel Core i7,,
1191,"Certified Refurbished Dell Latitude E6430 14.1"" Laptop, Windows 10 Pro, Intel Core i5-3320M Processor, 4GB RAM, 500GB Hard Drive",Dell,Latitude E6430,175.98,1.5,2,Windows 10,5 hours,"14.1""",19.00 x 14.00 x 3.00 Inches,500 GB,Intel Core i5,2.60 GHz,4 GB
1192,"Microsoft JKQ-00036 Surface 13.5"" Touchscreen Laptop i7-7660U 8GB 256GB SSD W10P",Microsoft,JKQ-00036-RF,819.00,0,0,Windows 10,14.5 hours,"13.5""",8.80 x 12.10 x 0.60 Inches,256 GB,Intel Core i7,2.50 GHz,8 GB
1193,"Dell - Inspiron 15 3000, 15.6-inch HD, Intel Core i3-7130U, 8GB 2400MHz DDR4, 1 TB 5400 RPM HDD, Intel HD Graphics 620",Dell,i3567-3378BLK,469.98,3.6,42293,Windows 10,7 h,"15.6""",19.40 x 13.70 x 13.70 Inches,1.00 TB,Intel Core i3 - 7th Generation,2.7 GHz,8.00 GB
1194,"MSI GE65 Raider-051 15.6"" Gaming Notebook - Core i7-9750H - 16GB RAM - 512GB SSD - NVIDIA GeForce RTX 2070 - Windows 10 Home - Aluminum Black",MSI,GE659SF051,2012.64,0,0,Windows 10,,"15.60""",10.20 x 15.10 x 1.20 Inches,512.00 GB,Intel Core i7,2.60 GHz,16.00 GB
1195,"Lenovo - IdeaPad S145 15.6"" Laptop - AMD A6-Series - 4GB Memory - AMD Radeon R4 - 500GB Hard Drive - Black Texture",Lenovo,81N3005LUS,248.99,0,0,Windows 10,5.5 h,,,500 GB,A6,,
1196,"HP - Spectre Folio Leather 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Cognac Brown Notebook Tablet PC Computer 13-AK0013DX",HP,13-ak0013dx,979.00,0,0,Windows 10,18.3 h,"13.3""",9.20 x 12.60 x 0.60 Inches,256 GB,Intel Core i7,1.50 GHz,8 GB
1197,"HP ProBook 645 G4 14"" LCD Notebook - AMD Ryzen 5 2500U Quad-core (4 Core) 2000MHz - 8GB DDR4 SDRAM - 500GB HDD - Windows 10 Pro",HP,4LB50UT#ABA,471.71,0,0,Windows 10,,14.00 in,9.40 x 13.40 x 0.80 Inches,500.00 GB,AMD Ryzen 5,2000.00 MHz,8.00 GB
1198,"Refurbished Dell Latitude E5440 14"" Laptop, Windows 10 Pro, Intel Core i5-4300U Processor, 16GB RAM, 240GB Solid State Drive",Dell,E5440,284.99,3.7,3,Windows 10,1 hour,"14""",13.30 x 1.10 x 9.30 Inches,240 GB,Intel Core i5 - 4th Generation,1.90 GHz,16 GB
1199,"Lenovo ThinkPad X390 20SC0006US 13.3"" Mobile Workstation - Core i7-10510U - 8GB RAM - 512GB SSD - Intel UHD Graphics - Windows 10 Pro - Black",Lenovo,20SC0006US,1567.94,0,0,Windows 10,17.60 h,"13.30""",,512.00 GB,Intel Core i7,1.80 GHz,8.00 GB
1200,"Lenovo Thinkpad T420 HD 14"" Intel Core i5 2520M (2.5GHz-3.2GHz) 4GB Memory 320GB Hard Drive Webcam Bluetooth DVD-RW Windows 7 Professional Laptop (Refurbished)",Lenovo,T420,169.95,0,0,Windows 7,,"14""",,320 GB,Intel Core i5,2.5 GHz,320 GB
1201,HP Chromebook 14 A4-9120 4GB 32GB 14-inch 1080p Touchscreen Radeon R4 Laptop (Certified Refurbished),HP,14-db0044wm,159.99,0,0,Chrome OS,8 h,"14""",,32 GB,AMD Other,,4 GB
1202,"Microsoft Surface Book 256GB, 8GB RAM, Intel Core i7, NVIDIA GeForce Graphics (New in Non-Retail Packaging)",Microsoft,CS5-00001,799.99,0,0,Windows,12 hours,"13.5""",9.10 x 12.30 x 0.90 Inches,256 GB,Intel Core i7,2.6 GHz,8 GB
1203,Certified Refurbished Dell Latitude 3340 Intel i3-4010U 4GB RAM 128GB SSD Win 10 Pro Webcam B Grade,Dell,Latitude 3340,158.99,0,0,Windows,,,,128 GB,,,4 GB
1204,"Refurbished Dell Black 15.6"" Latitude E6530 Laptop PC with Intel Core i5-3210M Processor, 6GB Memory, 500GB Hard Drive and Windows 10 Home",Latitude,E6530,211.99,3,2,Windows 10,30 minutes,15.6 in,15.10 x 1.30 x 10.20 Inches,500 GB,Intel Core i5,2.50 GHz,6 GB
1205,"Apple MacBook Pro MC700LL/A Intel Core i5-2415M X2 2.3GHz 4GB 500GB 13.3"", Silver (Refurbished)",Apple,MC700LL/A,264.99,0,0,Apple Mac OS X 10.6,7 h,13.3 in,,500 GB,Intel Core i5,2.3 GHz,4 GB
1206,"Refurbished Lenovo ThinkPad T540P 15.6"" Laptop, Windows 10 Pro, Intel Core i5-4300M Processor, 8GB RAM, 500GB Hard Drive",Lenovo,T540P,344.00,5,1,Windows 10,1 hour,"15.6""",14.90 x 1.00 x 9.70 Inches,500 GB,Intel Core i5 - 4th Generation,2.60 GHz,8 GB
1207,"Samsung Chromebook 11.6"" Laptop PC with Samsung Exynos Dual Core Processor (1.7 GHz), 2GB Memory, 16GB Hard Drive and Chrome OS, XE303C12-A01US, Silver (Refurbished)",Samsunng,XE303C12-A01USRFR,74.99,0,0,,,,,,,,
1208,"Refurbished HP EliteBook 840 G1 14"" Laptop, Windows 10 Home, Intel Core i5-4300U Processor, 4GB RAM, 320GB Hard Drive",HP,840 G1,238.88,3,8,Windows 10,1 hour,"14""",13.40 x 0.80 x 9.30 Inches,320 GB,Intel Core i5 - 4th Generation,1.90 GHz,4 GB
1209,Refurbished HP 14-bs153od 1KU71UA Notebook PC - Intel Celeron N3350 1.1 GHz Dual-Core Processor - 4 GB DDR3L SDRAM - 64 GB eMMC Hard Drive - 14-inch Display - Windows 10 Home 64-bit - Marine Blue,HP,1KU71UARB,138.10,0,0,Windows 10 Home 64-bit Edition,,14 in,,64 GB,Intel Celeron,1.1 GHz,4 KB
1210,"REFURBISHED Alienware ALW17-6877sLV 17-Inch Laptop (3.4 GHz Intel Core i7-4700MQ Processor, 16GB DDR3L, 750GB HDD, Windows 7 Home Premium) Silver-Anodized Aluminum [Discontinued By Manufacturer]",Alienware,ALW-6877SLV,1299.00,0,0,Windows 7,,"17""",,750 GB,"Intel Core i7, Intel Core i7 - 4th Generation",,16 GB
1211,"ASUS ROG STRIX SCAR GL703GE Gaming and Entertainment Laptop (Intel i7-8750H 6-Core, 16GB RAM, 256GB  PCIe SSD, 17.3"" Full HD (1920x1080), NVIDIA GTX 1050 Ti, Wifi, Bluetooth, Webcam, Win 10 Pro)",ASUS,ROG STRIX SCAR GL703GE,1299.00,0,0,Windows 10,,17.3 in,,,i7-8750H,2.20 GHz,16 GB
1212,"ASUS ROG STRIX SCAR GL703GE Gaming and Entertainment Laptop (Intel i7-8750H 6-Core, 8GB RAM, 256GB  SATA SSD, 17.3"" Full HD (1920x1080), NVIDIA GTX 1050 Ti, Wifi, Bluetooth, Webcam, Win 10 Pro)",ASUS,ROG STRIX SCAR GL703GE,1299.00,0,0,Windows 10,,17.3 in,,,i7-8750H,2.20 GHz,8 GB
1213,"REFURBISHED Alienware ALW17-6877sLV 17-Inch Laptop (3.4 GHz Intel Core i7-4700MQ Processor, 16GB DDR3L, 750GB HDD, Windows 7 Home Premium) Silver-Anodized Aluminum [Discontinued By Manufacturer]",Alienware,ALW-6877SLV,1299.00,0,0,"Windows 7, Windows",,"17""",,750 GB,"Intel Core i7, Intel Core i7 - 4th Generation",,16 GB
1214,"DELL CANADA XPS 15, 15.6IN UHD TOUCH/ I5/8GB/256 [RR1WX]",Dell,15 9550,1299.11,0,0,Windows 10,,15.60 Inches,,256 GB,Intel Core i5,2.3 Gigahertz,8 Gigabytes
1215,"Dell XPS 15 - 9560 Intel Core i5-7300HQ X4 2.5GHz 8GB 1TB 15.6"" Win10, Silver",Dell,,1299.77,0,0,Microsoft Windows 10 Home,8 Hours,15.6 Inches,14.10 x 9.30 x 0.70 Inches,1032 GB,Intel Core i5-7300HQ,2.5 Gigahertz,8 Gigabytes
1216,Refurbished Dell XPS 15 9560 i5-7300HQ 8GB 1TB FHD Infinity Nvidia GTX1050 4GB Windows 10 Professional Laptop silver,Dell,,1299.77,0,0,Windows 10,,15.6 Inches,,1 TB,Intel Core i5,,8 Gigabytes
1217,Refurbished Dell XPS 15 9560 i5-7300HQ 8GB 256GB PCIe SSD UHD 4K Touch-screen Infinity Nvidia GTX1050 4GB Windows 10 Home + Fingerprint Reader Laptop silver,Dell,XPS15-9560-REF,1299.77,0,0,Windows 10,,15.6 Inches,,256 GB,Intel Core i5,,8 Gigabytes
1218,Refurbished Dell XPS 15 9560 i5-7300HQ 8GB 1TB +32GB SSD FHD Infinity Nvidia GTX1050 4GB Windows 10 Home Laptop silver,Dell,,1299.77,0,0,Windows 10,,15.6 Inches,,1 TB,Intel Core i5,,8 Gigabytes
1219,Refurbished Alienware 15 4K UHD Touchscreen Gaming Laptop Intel Skylake Core i7-6700HQ 16GB DDR4 Memory 128GB SSD + 1TB HDD NVIDIA GeForce GTX 980M Klipsch Audio USB 3.0 Type-C 802.11ac,Alienware,,1299.95,0,0,Windows,,,,1 TB,"Intel Core i7, Intel Core i7 - 6th Generation",,16 GB
1220,"lenovo yoga 720 premium 2-in-1 15.6 fhd ips touch-screen ultrabook, quad core intel i7-7700hq, 8gb ddr4 ram, 256gb ssd, thunderbolt, fingerprint reader, backlit keyboard, built for windows ink-win10",Lenovo,,886.76,0,0,Windows,,,,,,,8 GB
1221,"Lenovo Laptop IdeaPad 330 81DE00L0US Intel Core i5 8th Gen 8250U 1.60 GHz, 8 GB,256 GB SSD 15.6"" Windows 10 Home 64-Bit",Lenovo,,776.21,0,0,,,"15.6""",,,,1.60 GHz,8 GB
1222,name,Lenovo,81C9,609.90,4.2,148,Windows,10.5 h,"14""",,128 GB,Intel Core i5,,8 GB
1223,"Refurbished Acer Chromebook 13.3"" MediaTek 2.1 GHz 4 GB Ram 64 GB Chrome OS|CB5-312T-K0YQ",Acer,CB5-312T-K0YQ,249.99,0,0,Chrome OS,12 Hour,"13.3""",,,M8173C,2.10 GHz,4 GB
1224,"Thomson N360XS13C4T3 NEO 360 X 13.3 inch Celeron N3350, 4GB, 32GB, Windows 10 2-in-1 Laptop",Thomson,WWN360XS13C4T32,299.99,0,0,Windows,,"13.3\""",,32 GB,,,"32 GB, 4 GB"
1225,"HP Chromebook x360 11 G1 Edu Edition 11.6"" Touchscreen Chromebook N3450 4GB 64GB",HP,2QU88UT#ABA,275.43,0,0,Chrome OS,12 Hours,11.60 Inches,,64 GB,Intel N3450,1.1 Gigahertz,4 Gigabytes
1226,"Dell Inspiron 15 5000 15-5567 15.6"" Touchscreen Lcd Notebook - Intel Core I5 [7th Gen] I5-7200u Dual-core [2 Core] 2.50 Ghz - 8 Gb Ddr4 Sdram - 1 Tb Hdd - Windows 10 Home 64-bit (i5567-3654gry)",Dell,,685.24,0,0,,,"15.60""",20.00 x 13.00 x 3.00 Inches,,,2.5 Gigahertz,8 Gigabytes
1227,"Acer CP315-1H-P1K8 15.6"" Yes LCD Chromebook - Intel Pentium N4200 Quad-core (4 Core) 1.1GHz - 4GB LPDDR4 - 64GB Flash Memory - Intel HD Graphics 505 - Chrome OS",Acer,NX.GWGAA.001,450.95,5,1,Chrome OS,13 hours,15.60 in,10.30 x 15.20 x 0.80 Inches,64.00 GB,Intel Pentium N4200,2.50 GHz,4.00 GB
1228,"PcProfessional Screen Protector (Set of 2) for HP 15.6"" 15-BA030NR 15-BA010NR 15-BA020NR 15-bc067nr 15-BA040NR Touch Screen Laptop Anti Glare Anti Scratch",PcProfessional,,16.99,0,0,,,,,,,,
1229,Refurbished Panasonic ToughBook CF-19 INTEL Core 2 Duo 1100MHz 80Gig Serial ATA HDD 1024mb DDR2 NO OPTICAL DRIVE Wireless WI-FI LCD Genuine Windows 7 Professional 32 Bit Laptop Notebook Computer,Toughbook,,499.95,0,0,Windows,,,,,,,
1230,"Lenovo ThinkPad Yoga 20CD00BAUS 12.5-Inch Convertible 2 in 1 Touchscreen Ultrabook (1.6 GHz Intel Core i5-4200U Processor, 4GB DDR3, 500GB HDD, 16GB SSD, Windows 8.1) Grey",Lenovo,20CD,827.40,0,0,Windows 8,7 hours,"12.5""",8.70 x 12.40 x 0.70 Inches,500 GB,Intel Core i5,1.6 GHz,4 GB
1231,"Lenovo IdeaPad FLEX-14IWL 81SQ0000US 14"" Touchscreen 2 in 1  + Office 365 Bundle",Lenovo,81SQ0000US+QQ2-00728,833.59,0,0,Windows 10,,,,,Intel i5-8265U,,
1232,Acer Spin 1 SP111-33-C6UV 11.6 Touchscreen LCD 2 in 1 Notebook - Intel Celeron,Acer,,834.88,0,0,Windows,,,,,,,
1233,"Asus VivioBook Flip 14"" 2 in 1 Laptop Intel Core i5 Integrat + Office 365 Bundle",ASUS,90NB0J71-M02520+QQ2-00728,848.39,0,0,Windows 10,,,,,Intel i5-8250U,,
1234,"Lenovo IdeaPad Flex-15IWL Home and Entertainment Laptop-2-in-1 (Intel i7-8565U 4-Core, 8GB RAM, 512GB SSD, 15.6"" Touch  Full HD (1920x1080), NVIDIA GeForce MX230, Fingerprint, Wifi, Win 10 Home)",Lenovo,IdeaPad Flex-15IWL,849.00,0,0,Windows 10,,"15.6""",,,i7-8565U,1.80 GHz,
1235,REFURBISHED HP EliteBook Revolve J8U27UT#ABA 11.6-Inch Laptop (Silver),HP,,849.00,0,0,,,,,,,,
1236,"Microsoft Surface Go (Intel Pentium Gold, 4GB RAM, 64GB) (Renewed)",Microsoft,MODNXA7M715MRT,849.31,0,0,,,,,,,,
1237,"REFURBISHED HP EliteBook Revolve 810 G2 Tablet PC - 11.6"" - Wireless LAN - Intel Core i7 i7-4600U 2.10 GHz - F7W47UT#ABA",HP,,849.95,0,0,Windows,,"11.6\""",,,,,
1238,"REFURBISHED Hp Elitebook Revolve 810 G2 Tablet Pc . 11.6"" . Wireless Lan . Intel Core I7 I7. 4600U 2.10 Ghz . 8 Gb Ram . 256 Gb Ssd .",HP,,849.95,0,0,Windows,,"11.6\""",,,,2 Ghz,8 GB
1239,ASUS Notebooks 90NB05R1-M01120 15.6'' Core I7 4510u 8gb 1tb,ASUS,SY3966638,849.97,0,0,,5 hours,,10.20 x 15.00 x 0.90 Inches,,,2 GHz,
1240,Refurbished HP Chromebook 11 G5 Chromebook 11 G5,HP,HD Graphics,257.23,0,0,Chrome OS,11.25 Hour,"11.6""",,,Intel Celeron,1.60 GHz,2 GB
1241,"acer cb3-531 15.6 premium chromebook pc (2016), intel celeron dual-core processor, 2gb memory, 16gb ssd, bluetooth 4.0, wifi, hdmi, chrome os",Acer,796000000000,262.72,0,0,Chrome OS,,,,,,,
1242,"Refurbished Acer CB3-531-C4A5 15.6"" Chromebook, Chrome, Intel Celeron N2830 Dual-Core Processor, 2GB RAM, 16GB eMMC Flash Storage",Acer,CB3-531-C4A5,263.95,4.4,35,Chrome OS,9 hours,"15.6""",19.00 x 14.00 x 3.50 Inches,16 GB,Intel Celeron,2.16 GHz,2 GB
1243,"2018 Flagship Acer 11.6"" HD IPS Anti-glare Chromebook - Intel Dual-Core Celeron N2840 Up to 2.58GHz, 2GB DDR3, 16GB SSD, 802.",Acer,Acer,264.06,0,0,Chrome OS,,,,,,,
1244,C731T-C5B8 CELERON 3060 1.6G 4GB 16GB 11.6IN CHROME OS W/ IPS,default,C731T-C5B8,272.79,0,0,Chrome OS,,"11.6\""",,,,,"16 GB, 4 GB"
1245,"Acer Chromebook 14"" Display, Intel Celeron 1.6 GHz, 4 GB Ram ,32 GB Flash, IPS FHD Screen, Chrome OS (Certified Refurbished)",Acer,,279.00,0,0,Chrome OS,,"14""",,,,,4 GB
1246,"Acer 11.6"" Chromebook 2GB 16GB | CB3-111-C4HT",Acer,,287.56,0,0,Chrome OS,,,,,,,2 GB ( provided memory is soldered )
1247,Refurbished Acer Chromebook 11 Intel  Celeron 1.6 GHz 4 GB Ram 32GB Flash Chrome OS,Acer,C771T-C1WS,288.23,0,0,Chrome OS,,11.6 in,,,Intel Celeron,1.6 GHz,4 GB
1248,C730E-C0FL-CA 11.6IN HD N2840 CHROME OS 2GB 16GB IRON,default,,297.67,0,0,Chrome OS,,"11.6""",41.91 x 24.64 x 8.13 Centimeters,,,2.16 GHz,2 GB
1249,"Acer Chromebook 311 C733-C37P 11.6"" Laptop Celeron N4000 4GB 32GB Chrome OS",Acer,NX.H8VAA.002,298.17,0,0,Chrome OS,12 hours,"11.6""",8.20 x 11.90 x 0.80 Inches,32 GB,,1.10 GHz,4 GB
1250,"Alienware 17 R5 Gaming Laptop, 17.3"", Intel® Core? i7-8750H, NVIDIA® GeForce® GTX 1070 Max-Q 8GB, 1 TB HDD + 8GB SSD Hybrid Drive, 16GB RAM, AW17R5-7092SLV-PUS",Alienware,AW17R5-7092SLV-PUS,1717.99,4.4,6808,Windows 10,10.00 h,"17.3""",,1 TB,"Intel Core i7, Intel Core i7 - 8th Generation",3.9 GHz,16 GB
1251,"HP Pavilion Gaming 15-CX0030NR Laptop 15.6"", Intel Core i5-8300H, NVIDIA GeForce GTX 1050Ti 4GB, 1TB HDD + 128GB SSD, 8GB RAM, 3WE99UA#ABA",HP,15-CX0030NR,886.40,4,4,Windows 10,9.25 h,"15.6""",2.72 x 21.73 x 12.00 Inches,1 TB,"Intel Core i5, Intel Core i5 - 8th Generation",2.3 GHz,8 GB
1252,"Lenovo X1 Carbon 7th Generation Ultrabook: Core i7-8565U, 16GB RAM, 512GB SSD, 14"" Full HD Touch Display",Lenovo,X1 Carbon 7th gen,1499.00,0,0,Windows 10,,"14""",,512 GB,Intel Core i7,1800 MHz,16 GB
1253,"Acer Aspire E 15 Laptop, 15.6"" Full HD, 8th Gen Intel Core i5-8250U, GeForce MX150, 8GB RAM Memory, 256GB SSD, E5-576G-5762",Acer,E5-576G-5762,1199.00,0,0,"Windows, Windows 10",,"15.6""",10.20 x 15.00 x 1.20 Inches,"8 GB, 256 GB",Intel Core i5,1.60 GHz,8 GB
1254,"Microsoft Surface PRO-4 256 GB Intel Core i5-6300U X2 2.4GHz 12.3"",Silver (Certified Refurbished)",Microsoft,,419.99,5,1,Windows 10,9 Hours,12.3 Inches,7.90 x 11.50 x 0.30 Inches,256 GB,Intel Core i5,2.4 Gigahertz,8 Gigabytes
1255,"HP Pavilion Gaming Desktop TG01-0030 mini tower, 6YQ56AA, AMD Ryzen 5 3500; 8GB, 512GB SSD, GeForce GTX 1650; 4GB, Windows 10 Home 64",HP,6YQ56AA#ABA,649.99,0,0,Windows 10,,,,512 GB,Ryzen 5 3500,3.60 GHz,8.00 GB
1256,"Refurbished Lenovo T540P 15.6"" Laptop, Windows 10 Pro, Intel Core i7-4600M Processor, 16GB RAM, 750GB Hard Drive",Lenovo,T540P,588.00,0,0,Windows 10,1 hour,"15.6""",14.80 x 1.30 x 9.80 Inches,750 GB,Intel Core i7,2.90 GHz,16 GB
1257,"Refurbished Dell E7450 14"" Laptop, Windows 10 Pro, Intel Core i7-5600U 2.6GHz, 16GB RAM, 256GB Solid State Drive",Dell,E7450-30978,462.23,0,0,Windows 10,1.00 h,14.00 in,,256 GB,Intel Core i7,2.6 GHz,16 GB
1258,"Acer Spin 5 SP515-51N-51RH 15.6"" Touchscreen 2 in 1 Notebook - Intel Core i5 - 8GB - 256GB SSD - Intel UHD Graphics 620 - Windows 10 Home - Steel Gray",Acer,SP51551N51RH,748.86,0,0,Windows 10,10 hours,"15.60""",10.20 x 15.00 x 2.70 Inches,256.00 GB,Intel Core i5,1.60 GHz,8.00 GB
1259,"Refurbished Dell Latitude E6430 14"" Laptop, Windows 10 Home, Intel Core i5-3210M Processor, 8GB RAM, 320GB Hard Drive",Dell,E6430,220.99,4.1,16,Windows 10,1 hour,"14""",13.90 x 1.30 x 9.50 Inches,320 GB,Intel Core i5 - 3rd Generation,2.50 GHz,8 GB
1260,"Acer 512 C851T-C9CF 12"" Chromebook - Celeron N4000 - 4GB RAM - 32GB Flash Memory - Intel UHD Graphics 600 - Black",Acer,NX.H96AA.001,293.87,0,0,Chrome OS,12.00 h,"12.00""",9.00 x 11.70 x 0.80 Inches,32.00 GB,Intel Celeron,1.10 GHz,4.00 GB
1261,"B GRADE Refurbished HP EliteBook 840 G1 14"" Laptop, Intel Core i5-4300U 1.9GHz, 4GB RAM, 500GB HDD, Windows 10 Home",HP,840 G1,194.99,1,1,Windows 10,,14.0 in,,500 GB,,,4 GB
1262,"HP ENVY x360 15.6"" Touchscreen Laptop R7-2700U 256GB SSD W10H RX Vega 10 Refurb",HP,"Radeon RX Vega 10 Graphics, 15m-cp0012dx",593.16,0,0,"Windows, Windows 10",,"\"", 15.6""",,,AMD Ryzen 7,2 GHz,8 GB
1263,"Refurbished Dell Precision 7510 15.6"" Laptop with Intel Core i7-6820HQ 2.7GHz Processor, 32GB Memory, 1TB SSD-2.5, Webcam, Win10Pro(64-bit)",Dell,,851.99,0,0,Win10Pro (64-bit),1 h,"16""",,1 TB,,,32 GB
1264,"HP 15-DB0050N Home and Business Laptop (AMD A4-9125 2-Core, 4GB RAM, 128GB SSD, 15.6"" HD (1366x768), AMD Radeon R3, Wifi, Bluetooth, Webcam, 2xUSB 3.1, 1xHDMI, SD Card, Optical Drive, Win 10 Home)",HP,15-DB0050N,349.00,0,0,Windows 10,,15.60 in,,,AMD A4-9125,2.30 GHz,4.00 GB
1265,Refurbished HP EliteBook 840 G3 2.4GHz DC i5 16GB 256SSD Windows 10 Pro 64 Laptop Camera,HP,EliteBook 840 G3,379.23,0,0,,,,,,,,
1266,"REFURBISHED: Dell Latitude E5440 Laptop - Intel Core i5 Processor, 500gb HDD, 4GB RAM, DVD-RW, Windows 10 Professional x64",Dell,,123.99,0,0,Windows,,,,500 GB,,,4 GB
